Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery
ORD100462,933.35,0,Italian,Breakfast,Chennai,63
ORD100463,762.54,45,Fast Food,Lunch,Bangalore,36
ORD100464,1160.28,20,Chinese,Lunch,Hyderabad,30
ORD100465,543.61,45,Chinese,Lunch,Mumbai,25
ORD100466,450.0,30,Mexican,Dinner,Delhi,15
ORD100467,1062.03,20,Italian,Dinner,Chennai,37
ORD100468,384.78,60,Mexican,Dinner,Delhi,31
ORD100469,1161.38,20,Continental,Lunch,Hyderabad,48
ORD100470,162.76,30,Fast Food,Lunch,Hyderabad,61
ORD100471,1168.37,30,Italian,Dinner,Chennai,61
ORD100472,195.32,30,Italian,Dinner,Delhi,27
ORD100473,1085.7,30,Italian,Evening Snack,Mumbai,22
ORD100474,704.09,30,Chinese,Evening Snack,Mumbai,54
ORD100475,1192.61,30,Italian,Lunch,Bangalore,63
ORD100476,227.49,20,Mexican,Evening Snack,Bangalore,38
ORD100477,731.55,30,Mexican,Lunch,Hyderabad,33
ORD100478,1167.77,0,Mexican,Evening Snack,Mumbai,53
ORD100479,699.25,0,Continental,Evening Snack,Hyderabad,40
ORD100480,810.87,0,Continental,Breakfast,Mumbai,36
ORD100481,880.54,20,Continental,Lunch,Chennai,46
ORD100482,627.27,45,Fast Food,Lunch,Hyderabad,53
ORD100483,808.94,30,Chinese,Dinner,Hyderabad,48
ORD100484,763.53,60,Fast Food,Evening Snack,Hyderabad,53
ORD100485,1096.22,0,Italian,Lunch,Hyderabad,16
ORD100486,197.72,30,Chinese,Dinner,Hyderabad,37
ORD100487,445.01,20,Continental,Lunch,Bangalore,38
ORD100488,1147.93,0,Chinese,Lunch,Delhi,40
ORD100489,1084.78,45,Fast Food,Lunch,Bangalore,26
ORD100490,628.44,0,Italian,Evening Snack,Delhi,17
ORD100491,801.14,20,Mexican,Evening Snack,Delhi,48
ORD100492,441.25,20,Mexican,Evening Snack,Chennai,46
ORD100493,347.53,30,Continental,Dinner,Chennai,59
ORD100494,636.88,30,Chinese,Lunch,Bangalore,30
ORD100495,521.02,20,Mexican,Lunch,Delhi,17
ORD100496,762.84,0,Chinese,Evening Snack,Mumbai,24
ORD100497,231.62,0,Mexican,Evening Snack,Delhi,19
ORD100498,1173.11,0,Chinese,Lunch,Mumbai,50
ORD100499,1185.52,45,Mexican,Lunch,Hyderabad,45
ORD100500,883.07,60,Chinese,Evening Snack,Mumbai,63
ORD100501,712.9,60,Indian,Dinner,Chennai,20
ORD100502,475.0,45,Italian,Lunch,Mumbai,47
ORD100503,1004.48,45,Chinese,Evening Snack,Hyderabad,60
ORD100504,868.97,45,Fast Food,Dinner,Bangalore,60
ORD100505,320.75,60,Chinese,Lunch,Chennai,18
ORD100506,1106.47,45,Fast Food,Lunch,Bangalore,45
ORD100507,1013.66,20,Fast Food,Lunch,Hyderabad,24
ORD100508,1147.29,20,Continental,Breakfast,Bangalore,44
ORD100509,912.01,30,Chinese,Dinner,Hyderabad,33
ORD100510,794.09,30,Chinese,Lunch,Delhi,31
ORD100511,589.16,30,Continental,Evening Snack,Delhi,16
ORD100512,1129.36,30,Indian,Evening Snack,Hyderabad,33
ORD100513,1059.37,30,Chinese,Dinner,Delhi,61
ORD100514,197.48,0,Continental,Breakfast,Hyderabad,59
ORD100515,177.69,20,Italian,Lunch,Bangalore,38
ORD100516,545.29,45,Mexican,Lunch,Delhi,43
ORD100517,1001.08,30,Italian,Lunch,Hyderabad,43
ORD100518,1186.64,20,Indian,Lunch,Hyderabad,64
ORD100519,307.94,45,Italian,Lunch,Mumbai,61
ORD100520,773.84,20,Mexican,Lunch,Chennai,62
ORD100521,549.94,20,Indian,Dinner,Hyderabad,43
ORD100522,1168.41,20,Italian,Lunch,Mumbai,37
ORD100523,1034.22,45,Italian,Breakfast,Delhi,45
ORD100524,1030.25,30,Chinese,Lunch,Chennai,18
ORD100525,642.13,20,Indian,Dinner,Chennai,19
ORD100526,585.56,60,Italian,Lunch,Mumbai,60
ORD100527,437.08,60,Fast Food,Lunch,Mumbai,17
ORD100528,209.19,30,Mexican,Dinner,Bangalore,26
ORD100529,1057.96,45,Fast Food,Breakfast,Chennai,26
ORD100530,1003.55,30,Italian,Evening Snack,Mumbai,57
ORD100531,1199.7,30,Chinese,Dinner,Chennai,41
ORD100532,1196.47,20,Mexican,Lunch,Delhi,24
ORD100533,733.2,20,Continental,Breakfast,Hyderabad,20
ORD100534,957.44,0,Chinese,Dinner,Chennai,60
ORD100535,1142.0,45,Italian,Dinner,Chennai,27
ORD100536,1042.13,0,Fast Food,Breakfast,Bangalore,18
ORD100537,409.72,20,Chinese,Lunch,Hyderabad,28
ORD100538,623.07,20,Chinese,Lunch,Chennai,55
ORD100539,285.62,20,Fast Food,Dinner,Hyderabad,24
ORD100540,1151.75,20,Mexican,Lunch,Mumbai,52
ORD100541,786.48,45,Indian,Breakfast,Delhi,62
ORD100542,390.07,60,Continental,Breakfast,Bangalore,64
ORD100543,855.29,60,Continental,Evening Snack,Hyderabad,27
ORD100544,799.03,30,Indian,Lunch,Bangalore,64
ORD100545,526.07,60,Chinese,Lunch,Delhi,26
ORD100546,269.24,20,Continental,Dinner,Mumbai,24
ORD100547,855.15,30,Mexican,Lunch,Delhi,39
ORD100548,696.32,20,Italian,Evening Snack,Chennai,41
ORD100549,960.93,45,Mexican,Lunch,Hyderabad,25
ORD100550,696.17,0,Mexican,Lunch,Chennai,42
ORD100551,1044.79,30,Italian,Evening Snack,Chennai,36
ORD100552,729.5,30,Italian,Evening Snack,Hyderabad,49
ORD100553,738.98,30,Mexican,Lunch,Chennai,58
ORD100554,1070.49,0,Continental,Lunch,Bangalore,29
ORD100555,573.66,30,Continental,Lunch,Chennai,25
ORD100556,290.72,30,Mexican,Lunch,Chennai,41
ORD100557,180.22,0,Fast Food,Lunch,Mumbai,49
ORD100558,942.89,30,Fast Food,Dinner,Chennai,33
ORD100559,801.33,45,Italian,Lunch,Bangalore,17
ORD100560,889.28,60,Mexican,Breakfast,Delhi,39
ORD100561,373.61,20,Chinese,Dinner,Mumbai,46
ORD100562,293.19,0,Chinese,Lunch,Chennai,35
ORD100563,165.27,20,Chinese,Lunch,Bangalore,19
ORD100564,518.12,30,Chinese,Dinner,Bangalore,63
ORD100565,769.41,45,Italian,Lunch,Mumbai,55
ORD100566,561.86,60,Chinese,Dinner,Chennai,49
ORD100567,609.35,60,Chinese,Dinner,Hyderabad,42
ORD100568,1099.37,30,Italian,Breakfast,Chennai,17
ORD100569,515.67,30,Indian,Breakfast,Chennai,61
ORD100570,689.69,0,Continental,Lunch,Bangalore,29
ORD100571,972.84,20,Continental,Breakfast,Delhi,17
ORD100572,566.37,60,Chinese,Evening Snack,Chennai,42
ORD100573,803.19,30,Chinese,Dinner,Bangalore,62
ORD100574,1055.48,20,Chinese,Dinner,Bangalore,47
ORD100575,1147.0,0,Indian,Dinner,Chennai,60
ORD100576,304.43,20,Mexican,Lunch,Delhi,17
ORD100577,1122.92,30,Indian,Evening Snack,Bangalore,46
ORD100578,666.72,45,Italian,Evening Snack,Bangalore,30
ORD100579,421.16,0,Continental,Dinner,Delhi,47
ORD100580,632.09,0,Chinese,Dinner,Bangalore,61
ORD100581,1179.03,30,Continental,Dinner,Mumbai,63
ORD100582,667.25,20,Indian,Breakfast,Bangalore,55
ORD100583,495.19,0,Chinese,Dinner,Hyderabad,23
ORD100584,815.07,0,Continental,Dinner,Mumbai,15
ORD100585,402.15,20,Mexican,Lunch,Mumbai,56
ORD100586,229.66,30,Italian,Breakfast,Hyderabad,28
ORD100587,285.32,60,Chinese,Lunch,Mumbai,34
ORD100588,284.45,30,Chinese,Lunch,Hyderabad,60
ORD100589,309.5,30,Mexican,Breakfast,Delhi,39
ORD100590,295.77,0,Fast Food,Lunch,Delhi,52
ORD100591,822.92,30,Chinese,Dinner,Delhi,28
ORD100592,340.97,30,Continental,Dinner,Hyderabad,40
ORD100593,512.95,20,Chinese,Dinner,Delhi,20
ORD100594,1091.63,30,Fast Food,Dinner,Chennai,33
ORD100595,647.66,20,Fast Food,Dinner,Chennai,46
ORD100596,850.94,30,Chinese,Lunch,Delhi,31
ORD100597,330.94,30,Mexican,Breakfast,Bangalore,53
ORD100598,351.9,30,Fast Food,Lunch,Bangalore,50
ORD100599,192.91,60,Chinese,Lunch,Chennai,34
ORD100600,327.38,60,Chinese,Dinner,Delhi,18
ORD100601,442.52,45,Chinese,Evening Snack,Chennai,16
ORD100602,335.86,45,Mexican,Dinner,Delhi,40
ORD100603,243.14,0,Mexican,Breakfast,Delhi,57
ORD100604,276.67,20,Fast Food,Dinner,Delhi,23
ORD100605,633.82,0,Continental,Dinner,Bangalore,49
ORD100606,366.65,20,Mexican,Dinner,Mumbai,22
ORD100607,532.48,20,Mexican,Lunch,Mumbai,29
ORD100608,678.59,45,Fast Food,Dinner,Delhi,40
ORD100609,874.91,30,Chinese,Lunch,Mumbai,58
ORD100610,191.28,30,Continental,Dinner,Hyderabad,22
ORD100611,989.38,20,Chinese,Dinner,Chennai,23
ORD100612,809.3,30,Continental,Dinner,Mumbai,58
ORD100613,235.85,45,Italian,Dinner,Chennai,42
ORD100614,1067.26,20,Chinese,Evening Snack,Bangalore,54
ORD100615,1116.92,60,Continental,Dinner,Delhi,31
ORD100616,214.13,20,Fast Food,Breakfast,Bangalore,42
ORD100617,440.72,60,Italian,Breakfast,Hyderabad,56
ORD100618,996.51,0,Italian,Dinner,Bangalore,43
ORD100619,935.67,30,Indian,Lunch,Hyderabad,45
ORD100620,343.75,60,Indian,Dinner,Hyderabad,24
ORD100621,369.82,30,Indian,Lunch,Hyderabad,24
ORD100622,539.0,30,Italian,Dinner,Delhi,22
ORD100623,658.75,30,Continental,Breakfast,Bangalore,62
ORD100624,799.17,20,Fast Food,Lunch,Mumbai,30
ORD100625,537.36,0,Fast Food,Evening Snack,Hyderabad,64
ORD100626,635.66,20,Continental,Breakfast,Delhi,47
ORD100627,934.84,0,Fast Food,Lunch,Hyderabad,36
ORD100628,188.52,60,Mexican,Breakfast,Chennai,36
ORD100629,415.06,45,Chinese,Lunch,Mumbai,22
ORD100630,899.02,20,Italian,Dinner,Bangalore,20
ORD100631,1089.97,45,Mexican,Dinner,Delhi,24
ORD100632,687.26,20,Italian,Lunch,Hyderabad,42
ORD100633,708.72,0,Indian,Dinner,Mumbai,60
ORD100634,262.53,30,Fast Food,Breakfast,Bangalore,24
ORD100635,619.78,20,Italian,Dinner,Hyderabad,41
ORD100636,709.25,0,Indian,Dinner,Mumbai,26
ORD100637,404.59,30,Indian,Dinner,Delhi,45
ORD100638,432.71,60,Fast Food,Dinner,Chennai,47
ORD100639,546.15,30,Continental,Dinner,Mumbai,25
ORD100640,171.07,20,Indian,Lunch,Mumbai,54
ORD100641,488.18,20,Mexican,Breakfast,Bangalore,60
ORD100642,372.02,30,Chinese,Lunch,Mumbai,33
ORD100643,493.87,30,Continental,Breakfast,Hyderabad,43
ORD100644,275.75,45,Continental,Dinner,Delhi,26
ORD100645,1085.05,60,Fast Food,Dinner,Chennai,17
ORD100646,773.27,45,Continental,Dinner,Delhi,26
ORD100647,863.06,30,Chinese,Dinner,Chennai,57
ORD100648,978.63,20,Fast Food,Lunch,Hyderabad,23
ORD100649,673.36,30,Italian,Evening Snack,Hyderabad,19
ORD100650,241.27,30,Continental,Lunch,Hyderabad,21
ORD100651,713.96,20,Indian,Breakfast,Bangalore,18
ORD100652,766.18,30,Italian,Lunch,Hyderabad,32
ORD100653,932.71,20,Continental,Dinner,Bangalore,18
ORD100654,603.24,45,Continental,Lunch,Mumbai,24
ORD100655,283.96,20,Mexican,Dinner,Chennai,36
ORD100656,447.96,45,Mexican,Dinner,Hyderabad,51
ORD100657,531.24,20,Mexican,Breakfast,Chennai,43
ORD100658,828.21,30,Fast Food,Lunch,Mumbai,26
ORD100659,749.32,20,Continental,Dinner,Bangalore,22
ORD100660,523.9,30,Continental,Breakfast,Bangalore,41
ORD100661,1185.84,0,Mexican,Dinner,Hyderabad,19
ORD100662,786.06,20,Indian,Dinner,Delhi,36
ORD100663,399.09,0,Mexican,Breakfast,Bangalore,26
ORD100664,256.87,30,Continental,Evening Snack,Mumbai,20
ORD100665,310.5,45,Continental,Dinner,Hyderabad,30
ORD100666,408.26,30,Chinese,Dinner,Bangalore,22
ORD100667,318.72,0,Indian,Dinner,Bangalore,22
ORD100668,345.9,20,Italian,Dinner,Chennai,20
ORD100669,449.35,45,Indian,Breakfast,Bangalore,24
ORD100670,332.04,30,Mexican,Evening Snack,Bangalore,45
ORD100671,1091.6,0,Fast Food,Lunch,Delhi,52
ORD100672,234.25,20,Mexican,Lunch,Chennai,21
ORD100673,700.74,30,Indian,Lunch,Delhi,40
ORD100674,580.92,0,Fast Food,Dinner,Chennai,25
ORD100675,1181.5,30,Chinese,Breakfast,Hyderabad,54
ORD100676,267.64,30,Chinese,Lunch,Chennai,16
ORD100677,567.75,20,Italian,Lunch,Bangalore,23
ORD100678,1167.94,30,Mexican,Breakfast,Bangalore,25
ORD100679,1058.78,45,Continental,Breakfast,Mumbai,53
ORD100680,1007.93,20,Italian,Lunch,Bangalore,16
ORD100681,420.8,20,Indian,Evening Snack,Delhi,57
ORD100682,329.43,30,Chinese,Lunch,Mumbai,56
ORD100683,852.08,0,Italian,Dinner,Hyderabad,44
ORD100684,1125.84,45,Fast Food,Lunch,Mumbai,53
ORD100685,734.6,60,Continental,Breakfast,Mumbai,52
ORD100686,750.19,60,Chinese,Dinner,Bangalore,30
ORD100687,443.98,20,Fast Food,Dinner,Hyderabad,36
ORD100688,957.97,30,Continental,Lunch,Mumbai,63
ORD100689,346.4,45,Continental,Dinner,Delhi,46
ORD100690,489.86,20,Chinese,Lunch,Chennai,63
ORD100691,596.71,0,Continental,Dinner,Mumbai,49
ORD100692,682.99,20,Italian,Lunch,Mumbai,51
ORD100693,404.53,45,Chinese,Evening Snack,Hyderabad,52
ORD100694,270.58,30,Chinese,Dinner,Mumbai,15
ORD100695,791.15,30,Chinese,Breakfast,Chennai,58
ORD100696,453.06,30,Mexican,Lunch,Chennai,42
ORD100697,760.3,30,Mexican,Evening Snack,Mumbai,17
ORD100698,312.08,0,Chinese,Breakfast,Mumbai,19
ORD100699,655.2,30,Fast Food,Lunch,Hyderabad,21
ORD100700,709.22,30,Italian,Dinner,Delhi,39
ORD100701,204.41,30,Continental,Dinner,Hyderabad,18
ORD100702,503.43,30,Italian,Dinner,Bangalore,34
ORD100703,291.14,30,Mexican,Breakfast,Hyderabad,45
ORD100704,216.54,60,Continental,Lunch,Delhi,38
ORD100705,1189.46,20,Mexican,Dinner,Chennai,15
ORD100706,488.47,30,Fast Food,Lunch,Mumbai,64
ORD100707,1000.37,30,Continental,Dinner,Chennai,64
ORD100708,417.37,45,Chinese,Breakfast,Bangalore,51
ORD100709,865.58,30,Chinese,Dinner,Delhi,27
ORD100710,948.24,0,Chinese,Breakfast,Mumbai,52
ORD100711,775.42,20,Continental,Lunch,Mumbai,39
ORD100712,645.15,0,Indian,Dinner,Delhi,30
ORD100713,582.43,20,Chinese,Evening Snack,Chennai,42
ORD100714,516.31,30,Italian,Dinner,Bangalore,19
ORD100715,1126.01,45,Chinese,Lunch,Delhi,22
ORD100716,1022.15,30,Mexican,Dinner,Mumbai,30
ORD100717,1163.28,0,Chinese,Lunch,Bangalore,56
ORD100718,280.51,20,Chinese,Lunch,Hyderabad,53
ORD100719,917.41,30,Indian,Dinner,Bangalore,26
ORD100720,1135.26,30,Indian,Dinner,Hyderabad,20
ORD100721,340.29,45,Mexican,Dinner,Bangalore,40
ORD100722,219.82,60,Fast Food,Lunch,Bangalore,38
ORD100723,928.18,45,Italian,Dinner,Chennai,46
ORD100724,753.2,20,Italian,Lunch,Hyderabad,31
ORD100725,1033.92,30,Continental,Evening Snack,Chennai,34
ORD100726,296.76,20,Indian,Lunch,Delhi,24
ORD100727,985.03,0,Mexican,Breakfast,Hyderabad,52
ORD100728,361.71,0,Chinese,Breakfast,Hyderabad,63
ORD100729,321.84,20,Italian,Lunch,Delhi,36
ORD100730,322.48,0,Continental,Lunch,Delhi,40
ORD100731,1005.3,45,Continental,Lunch,Mumbai,27
ORD100732,848.46,20,Chinese,Dinner,Delhi,61
ORD100733,699.22,45,Continental,Lunch,Chennai,20
ORD100734,526.77,60,Indian,Lunch,Mumbai,21
ORD100735,1071.06,60,Mexican,Dinner,Bangalore,17
ORD100736,562.07,60,Indian,Lunch,Bangalore,59
ORD100737,1007.43,30,Mexican,Dinner,Chennai,58
ORD100738,611.09,20,Fast Food,Dinner,Bangalore,52
ORD100739,545.79,30,Chinese,Lunch,Mumbai,25
ORD100740,635.81,45,Indian,Dinner,Mumbai,28
ORD100741,466.45,45,Chinese,Dinner,Chennai,58
ORD100742,934.99,60,Italian,Breakfast,Mumbai,38
ORD100743,677.86,30,Continental,Lunch,Hyderabad,58
ORD100744,393.82,30,Fast Food,Breakfast,Hyderabad,58
ORD100745,1094.55,60,Mexican,Evening Snack,Chennai,46
ORD100746,553.09,60,Continental,Lunch,Mumbai,56
ORD100747,720.73,20,Chinese,Breakfast,Bangalore,38
ORD100748,1101.8,30,Continental,Evening Snack,Bangalore,58
ORD100749,805.45,45,Mexican,Breakfast,Chennai,26
ORD100750,272.74,20,Chinese,Dinner,Mumbai,17
ORD100751,1136.82,45,Mexican,Dinner,Chennai,45
ORD100752,809.09,0,Italian,Dinner,Bangalore,52
ORD100753,501.65,20,Mexican,Evening Snack,Chennai,57
ORD100754,296.24,20,Continental,Dinner,Bangalore,34
ORD100755,983.73,30,Indian,Dinner,Mumbai,24
ORD100756,801.08,0,Chinese,Lunch,Bangalore,28
ORD100757,710.13,0,Italian,Breakfast,Mumbai,48
ORD100758,1088.59,60,Indian,Lunch,Hyderabad,34
ORD100759,978.03,20,Indian,Lunch,Bangalore,43
ORD100760,309.26,20,Indian,Dinner,Chennai,36
ORD100761,477.31,30,Chinese,Lunch,Bangalore,51
ORD100762,410.91,20,Chinese,Lunch,Bangalore,35
ORD100763,931.14,45,Indian,Dinner,Bangalore,39
ORD100764,185.21,20,Mexican,Dinner,Delhi,15
ORD100765,748.38,30,Mexican,Breakfast,Hyderabad,51
ORD100766,950.58,30,Indian,Dinner,Hyderabad,28
ORD100767,1070.6,60,Mexican,Breakfast,Mumbai,22
ORD100768,509.19,20,Indian,Evening Snack,Mumbai,51
ORD100769,1012.32,20,Chinese,Dinner,Bangalore,35
ORD100770,266.16,60,Fast Food,Lunch,Mumbai,39
ORD100771,1038.77,30,Mexican,Evening Snack,Delhi,19
ORD100772,283.86,30,Italian,Dinner,Bangalore,27
ORD100773,567.15,20,Chinese,Dinner,Bangalore,55
ORD100774,987.16,30,Fast Food,Lunch,Chennai,58
ORD100775,307.41,20,Indian,Dinner,Mumbai,43
ORD100776,390.71,20,Italian,Evening Snack,Delhi,47
ORD100777,908.37,30,Fast Food,Breakfast,Hyderabad,16
ORD100778,906.04,60,Italian,Lunch,Bangalore,53
ORD100779,823.21,20,Chinese,Breakfast,Bangalore,58
ORD100780,878.65,20,Italian,Evening Snack,Delhi,52
ORD100781,719.86,20,Fast Food,Dinner,Delhi,18
ORD100782,414.39,30,Mexican,Lunch,Hyderabad,16
ORD100783,512.98,30,Italian,Breakfast,Delhi,48
ORD100784,340.68,20,Italian,Dinner,Chennai,42
ORD100785,1103.87,45,Continental,Lunch,Hyderabad,62
ORD100786,762.56,20,Italian,Dinner,Delhi,50
ORD100787,570.89,20,Italian,Lunch,Mumbai,46
ORD100788,635.11,0,Mexican,Dinner,Mumbai,29
ORD100789,1144.65,0,Italian,Lunch,Hyderabad,17
ORD100790,311.02,0,Italian,Evening Snack,Mumbai,38
ORD100791,765.54,20,Fast Food,Breakfast,Bangalore,48
ORD100792,681.18,30,Chinese,Lunch,Chennai,30
ORD100793,792.03,0,Continental,Dinner,Delhi,29
ORD100794,169.02,0,Italian,Dinner,Bangalore,26
ORD100795,1065.73,0,Indian,Dinner,Bangalore,29
ORD100796,1128.72,20,Continental,Evening Snack,Chennai,63
ORD100797,743.39,0,Mexican,Lunch,Mumbai,51
ORD100798,881.48,0,Italian,Lunch,Hyderabad,20
ORD100799,1118.62,60,Fast Food,Evening Snack,Delhi,52
ORD100800,892.6,30,Chinese,Dinner,Mumbai,21
ORD100801,310.17,30,Chinese,Dinner,Chennai,21
ORD100802,755.1,45,Mexican,Dinner,Mumbai,42
ORD100803,787.05,30,Mexican,Dinner,Bangalore,54
ORD100804,595.34,30,Indian,Dinner,Chennai,20
ORD100805,923.27,30,Fast Food,Lunch,Chennai,28
ORD100806,1131.09,30,Mexican,Lunch,Chennai,58
ORD100807,1121.85,60,Mexican,Lunch,Bangalore,22
ORD100808,623.38,0,Continental,Evening Snack,Hyderabad,52
ORD100809,268.9,20,Italian,Lunch,Delhi,20
ORD100810,1184.08,0,Fast Food,Lunch,Hyderabad,42
ORD100811,1030.84,45,Indian,Lunch,Bangalore,57
ORD100812,280.9,20,Indian,Dinner,Hyderabad,33
ORD100813,1116.88,60,Fast Food,Evening Snack,Hyderabad,19
ORD100814,1063.39,20,Indian,Lunch,Chennai,19
ORD100815,694.78,20,Italian,Evening Snack,Chennai,33
ORD100816,770.84,20,Mexican,Breakfast,Mumbai,40
ORD100817,568.95,30,Mexican,Dinner,Chennai,55
ORD100818,207.5,30,Continental,Lunch,Chennai,42
ORD100819,501.96,20,Continental,Dinner,Bangalore,53
ORD100820,993.0,30,Indian,Lunch,Bangalore,62
ORD100821,154.86,20,Fast Food,Lunch,Delhi,32
ORD100822,500.17,30,Italian,Dinner,Delhi,18
ORD100823,568.08,30,Mexican,Lunch,Chennai,46
ORD100824,714.27,45,Italian,Breakfast,Mumbai,18
ORD100825,1115.85,45,Fast Food,Lunch,Bangalore,35
ORD100826,513.66,20,Mexican,Evening Snack,Mumbai,22
ORD100827,514.3,0,Italian,Lunch,Chennai,26
ORD100828,924.38,45,Italian,Lunch,Mumbai,28
ORD100829,624.83,0,Indian,Breakfast,Hyderabad,46
ORD100830,385.84,20,Continental,Dinner,Delhi,40
ORD100831,625.06,0,Chinese,Evening Snack,Bangalore,15
ORD100832,297.9,20,Italian,Dinner,Mumbai,54
ORD100833,335.21,30,Fast Food,Evening Snack,Delhi,28
ORD100834,673.29,20,Chinese,Evening Snack,Hyderabad,56
ORD100835,589.87,60,Indian,Lunch,Bangalore,58
ORD100836,1110.59,30,Italian,Lunch,Hyderabad,45
ORD100837,530.51,30,Indian,Breakfast,Chennai,15
ORD100838,759.62,20,Chinese,Lunch,Mumbai,15
ORD100839,813.88,0,Mexican,Lunch,Chennai,57
ORD100840,163.75,30,Italian,Lunch,Chennai,60
ORD100841,846.71,30,Indian,Lunch,Hyderabad,22
ORD100842,336.94,30,Fast Food,Dinner,Mumbai,38
ORD100843,1159.12,20,Chinese,Breakfast,Delhi,64
ORD100844,306.1,30,Italian,Lunch,Hyderabad,37
ORD100845,585.36,30,Chinese,Breakfast,Delhi,36
ORD100846,239.62,30,Fast Food,Evening Snack,Bangalore,23
ORD100847,1196.72,30,Mexican,Dinner,Chennai,56
ORD100848,677.3,60,Italian,Evening Snack,Chennai,28
ORD100849,775.15,30,Indian,Breakfast,Chennai,45
ORD100850,220.43,0,Indian,Lunch,Bangalore,23
ORD100851,937.46,30,Indian,Lunch,Chennai,36
ORD100852,370.4,30,Indian,Lunch,Hyderabad,38
ORD100853,1092.96,0,Italian,Dinner,Mumbai,35
ORD100854,365.4,20,Mexican,Dinner,Bangalore,44
ORD100855,350.22,30,Mexican,Dinner,Hyderabad,20
ORD100856,188.38,30,Indian,Breakfast,Mumbai,31
ORD100857,645.67,45,Fast Food,Lunch,Hyderabad,20
ORD100858,743.08,45,Indian,Breakfast,Delhi,47
ORD100859,218.99,0,Indian,Lunch,Bangalore,28
ORD100860,964.3,30,Indian,Breakfast,Mumbai,47
ORD100861,625.95,30,Italian,Dinner,Mumbai,18
ORD100862,700.61,20,Mexican,Dinner,Chennai,57
ORD100863,612.8,0,Continental,Dinner,Delhi,45
ORD100864,570.8,0,Continental,Breakfast,Delhi,22
ORD100865,737.62,0,Mexican,Lunch,Hyderabad,38
ORD100866,313.0,45,Fast Food,Dinner,Mumbai,44
ORD100867,341.02,0,Fast Food,Evening Snack,Delhi,15
ORD100868,1054.87,20,Indian,Lunch,Mumbai,55
ORD100869,1143.42,20,Continental,Dinner,Delhi,28
ORD100870,541.97,30,Italian,Lunch,Hyderabad,53
ORD100871,434.28,0,Indian,Dinner,Mumbai,35
ORD100872,826.2,0,Mexican,Lunch,Mumbai,29
ORD100873,579.17,20,Mexican,Dinner,Delhi,49
ORD100874,176.66,20,Chinese,Lunch,Bangalore,25
ORD100875,313.96,20,Italian,Evening Snack,Hyderabad,27
ORD100876,901.77,30,Italian,Breakfast,Bangalore,44
ORD100877,841.87,0,Chinese,Lunch,Bangalore,29
ORD100878,178.45,0,Fast Food,Breakfast,Hyderabad,58
ORD100879,383.07,20,Chinese,Lunch,Bangalore,17
ORD100880,392.63,45,Chinese,Breakfast,Hyderabad,27
ORD100881,855.49,0,Fast Food,Lunch,Mumbai,59
ORD100882,170.7,60,Fast Food,Breakfast,Mumbai,57
ORD100883,259.31,45,Fast Food,Lunch,Delhi,61
ORD100884,989.91,20,Italian,Lunch,Chennai,29
ORD100885,337.47,30,Chinese,Lunch,Bangalore,47
ORD100886,835.38,30,Italian,Lunch,Delhi,54
ORD100887,400.09,30,Fast Food,Lunch,Chennai,37
ORD100888,254.41,30,Chinese,Breakfast,Hyderabad,22
ORD100889,405.33,30,Continental,Dinner,Chennai,20
ORD100890,908.38,0,Fast Food,Evening Snack,Delhi,36
ORD100891,1048.48,30,Mexican,Lunch,Mumbai,16
ORD100892,1021.73,30,Italian,Dinner,Mumbai,48
ORD100893,567.04,20,Indian,Breakfast,Delhi,41
ORD100894,851.49,60,Indian,Dinner,Delhi,16
ORD100895,365.23,0,Chinese,Breakfast,Chennai,39
ORD100896,457.81,60,Chinese,Evening Snack,Hyderabad,63
ORD100897,1091.15,30,Italian,Evening Snack,Chennai,38
ORD100898,163.65,30,Continental,Breakfast,Chennai,20
ORD100899,239.78,45,Indian,Dinner,Delhi,39
ORD100900,368.28,45,Italian,Evening Snack,Bangalore,32
ORD100901,177.86,20,Fast Food,Lunch,Mumbai,21
ORD100902,340.51,30,Indian,Dinner,Delhi,16
ORD100903,762.19,0,Mexican,Lunch,Chennai,36
ORD100904,592.5,20,Chinese,Lunch,Bangalore,28
ORD100905,1087.31,60,Fast Food,Breakfast,Chennai,52
ORD100906,1008.32,20,Italian,Lunch,Chennai,32
ORD100907,508.91,0,Chinese,Evening Snack,Mumbai,16
ORD100908,422.39,30,Italian,Dinner,Hyderabad,18
ORD100909,548.68,20,Chinese,Dinner,Bangalore,34
ORD100910,769.81,20,Chinese,Lunch,Hyderabad,57
ORD100911,431.47,30,Italian,Dinner,Mumbai,62
ORD100912,805.36,30,Mexican,Breakfast,Mumbai,59
ORD100913,579.88,20,Indian,Dinner,Mumbai,30
ORD100914,729.65,30,Italian,Dinner,Delhi,42
ORD100915,607.93,60,Fast Food,Breakfast,Mumbai,56
ORD100916,459.19,60,Mexican,Lunch,Chennai,46
ORD100917,1145.88,30,Continental,Evening Snack,Chennai,58
ORD100918,951.79,0,Fast Food,Dinner,Mumbai,22
ORD100919,297.12,20,Chinese,Dinner,Bangalore,21
ORD100920,1061.89,45,Chinese,Lunch,Hyderabad,51
ORD100921,661.8,20,Indian,Evening Snack,Chennai,39
ORD100922,1089.28,60,Indian,Dinner,Chennai,63
ORD100923,989.85,20,Fast Food,Dinner,Delhi,52
ORD100924,596.47,45,Chinese,Lunch,Chennai,40
