Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery,Age Group,Restaurant Segment,Company Type,Customer Rating,Total Revenue
ORD100278,887.07,20,Continental,Lunch,Hyderabad,56,18-25,Fast-Food,Corporate,1,907.07
ORD100279,985.58,30,Chinese,Dinner,Mumbai,63,26-35,Casual,Corporate,1,1015.58
ORD100280,1084.51,30,Continental,Evening Snack,Delhi,48,50+,Casual,Corporate,2,1114.51
ORD100281,504.89,0,Indian,Evening Snack,Bangalore,60,50+,Casual,Individual,1,504.89
ORD100282,544.36,30,Continental,Dinner,Hyderabad,30,26-35,Fast-Food,Individual,4,574.36
ORD100283,248.68,60,Mexican,Dinner,Delhi,29,36-50,Casual,Individual,4,308.68
ORD100284,757.19,20,Continental,Dinner,Bangalore,35,26-35,Fast-Food,Corporate,3,777.19
ORD100285,187.74,60,Italian,Lunch,Delhi,30,36-50,Casual,Individual,4,247.74
ORD100286,638.88,20,Italian,Lunch,Chennai,40,18-25,Fast-Food,Individual,3,658.88
ORD100287,719.78,20,Continental,Lunch,Delhi,16,18-25,Fast-Food,Corporate,5,739.78
ORD100288,450.87,30,Indian,Breakfast,Bangalore,15,18-25,Premium,Individual,5,480.87
ORD100289,770.37,0,Italian,Dinner,Mumbai,22,50+,Fast-Food,Corporate,4,770.37
ORD100290,182.03,60,Fast Food,Dinner,Hyderabad,16,18-25,Casual,Individual,5,242.03
ORD100291,189.22,45,Chinese,Dinner,Delhi,29,36-50,Premium,Individual,4,234.22
ORD100292,1013.73,45,Mexican,Lunch,Chennai,64,18-25,Casual,Corporate,1,1058.73
ORD100293,528.2,30,Indian,Dinner,Chennai,54,26-35,Fast-Food,Individual,1,558.2
ORD100294,283.41,45,Chinese,Breakfast,Bangalore,64,26-35,Premium,Individual,1,328.41
ORD100295,698.36,30,Indian,Dinner,Chennai,38,50+,Fast-Food,Corporate,3,728.36
ORD100296,958.49,30,Italian,Lunch,Delhi,45,26-35,Fast-Food,Corporate,2,988.49
ORD100297,376.61,60,Indian,Lunch,Bangalore,46,36-50,Casual,Individual,2,436.61
ORD100298,804.03,20,Chinese,Dinner,Chennai,50,18-25,Casual,Corporate,2,824.03
ORD100299,239.61,30,Fast Food,Dinner,Hyderabad,33,50+,Casual,Individual,3,269.61
ORD100300,204.27,0,Fast Food,Dinner,Chennai,23,18-25,Premium,Individual,4,204.27
ORD100301,707.92,60,Indian,Dinner,Delhi,55,18-25,Casual,Corporate,1,767.92
ORD100302,717.67,20,Fast Food,Evening Snack,Mumbai,62,36-50,Fast-Food,Corporate,1,737.67
ORD100303,819.3,20,Italian,Lunch,Hyderabad,27,26-35,Premium,Corporate,4,839.3
ORD100304,912.4,0,Continental,Lunch,Hyderabad,18,26-35,Casual,Corporate,5,912.4
ORD100305,1174.64,20,Chinese,Evening Snack,Chennai,61,18-25,Casual,Corporate,1,1194.64
ORD100306,692.12,20,Fast Food,Dinner,Bangalore,59,50+,Casual,Corporate,1,712.12
ORD100307,489.1,30,Continental,Evening Snack,Chennai,40,26-35,Fast-Food,Individual,3,519.1
ORD100308,984.95,20,Italian,Lunch,Delhi,30,50+,Casual,Corporate,4,1004.95
ORD100309,434.37,30,Chinese,Evening Snack,Bangalore,62,26-35,Fast-Food,Individual,1,464.37
ORD100310,610.92,0,Continental,Lunch,Chennai,49,50+,Premium,Individual,2,610.92
ORD100311,232.38,20,Chinese,Evening Snack,Chennai,46,36-50,Casual,Individual,2,252.38
ORD100312,176.62,45,Mexican,Dinner,Chennai,18,50+,Fast-Food,Individual,5,221.62
ORD100313,1160.78,20,Continental,Lunch,Hyderabad,56,36-50,Casual,Corporate,1,1180.78
ORD100314,1027.78,0,Continental,Breakfast,Hyderabad,27,36-50,Casual,Corporate,4,1027.78
ORD100315,880.77,60,Mexican,Lunch,Chennai,39,50+,Premium,Corporate,3,940.77
ORD100316,579.4,0,Italian,Dinner,Bangalore,60,36-50,Premium,Individual,1,579.4
ORD100317,331.96,0,Mexican,Breakfast,Delhi,25,18-25,Fast-Food,Individual,4,331.96
ORD100318,314.26,20,Chinese,Dinner,Delhi,45,36-50,Fast-Food,Individual,2,334.26
ORD100319,412.76,0,Chinese,Dinner,Hyderabad,55,26-35,Fast-Food,Individual,1,412.76
ORD100320,726.69,0,Chinese,Dinner,Hyderabad,57,50+,Premium,Corporate,1,726.69
ORD100321,900.33,45,Italian,Lunch,Bangalore,23,18-25,Fast-Food,Corporate,4,945.33
ORD100322,843.21,0,Mexican,Dinner,Chennai,38,50+,Premium,Corporate,3,843.21
ORD100323,443.93,0,Indian,Lunch,Hyderabad,55,26-35,Premium,Individual,1,443.93
ORD100324,1152.61,45,Continental,Lunch,Chennai,28,26-35,Casual,Corporate,4,1197.61
ORD100325,924.79,20,Mexican,Breakfast,Delhi,47,26-35,Casual,Corporate,2,944.79
ORD100326,732.07,0,Chinese,Dinner,Delhi,60,36-50,Fast-Food,Corporate,1,732.07
ORD100327,792.31,30,Mexican,Evening Snack,Hyderabad,16,36-50,Premium,Corporate,5,822.31
ORD100328,590.58,0,Mexican,Lunch,Bangalore,15,50+,Premium,Individual,5,590.58
ORD100329,410.12,20,Italian,Evening Snack,Chennai,42,50+,Premium,Individual,2,430.12
ORD100330,523.77,30,Continental,Dinner,Bangalore,49,18-25,Casual,Individual,2,553.77
ORD100331,945.74,60,Italian,Dinner,Delhi,39,18-25,Premium,Corporate,3,1005.74
ORD100332,165.11,20,Fast Food,Breakfast,Hyderabad,22,50+,Fast-Food,Individual,4,185.11
ORD100333,271.88,30,Italian,Dinner,Chennai,17,36-50,Fast-Food,Individual,5,301.88
ORD100334,198.3,0,Chinese,Evening Snack,Hyderabad,25,26-35,Casual,Individual,4,198.3
ORD100335,192.77,20,Italian,Dinner,Chennai,34,50+,Fast-Food,Individual,3,212.77
ORD100336,1048.23,20,Continental,Lunch,Delhi,34,18-25,Premium,Corporate,3,1068.23
ORD100337,888.84,20,Chinese,Lunch,Bangalore,49,36-50,Premium,Corporate,2,908.84
ORD100338,647.88,20,Italian,Breakfast,Bangalore,59,50+,Fast-Food,Individual,1,667.88
ORD100339,252.73,60,Chinese,Lunch,Delhi,59,50+,Casual,Individual,1,312.73
ORD100340,666.2,60,Mexican,Lunch,Chennai,27,36-50,Premium,Individual,4,726.2
ORD100341,647.15,30,Continental,Lunch,Delhi,62,50+,Premium,Individual,1,677.15
ORD100342,331.86,0,Indian,Dinner,Chennai,43,36-50,Casual,Individual,2,331.86
ORD100343,605.54,30,Indian,Dinner,Chennai,61,26-35,Premium,Individual,1,635.54
ORD100344,568.43,30,Indian,Breakfast,Hyderabad,26,36-50,Fast-Food,Individual,4,598.43
ORD100345,796.64,0,Mexican,Lunch,Hyderabad,20,36-50,Fast-Food,Corporate,4,796.64
ORD100346,816.85,20,Italian,Lunch,Mumbai,19,36-50,Casual,Corporate,5,836.85
ORD100347,197.57,0,Fast Food,Breakfast,Delhi,53,50+,Casual,Individual,1,197.57
ORD100348,543.34,20,Mexican,Lunch,Mumbai,48,50+,Fast-Food,Individual,2,563.34
ORD100349,807.15,0,Indian,Evening Snack,Mumbai,62,36-50,Casual,Corporate,1,807.15
ORD100350,678.29,60,Italian,Evening Snack,Bangalore,15,50+,Fast-Food,Corporate,5,738.29
ORD100351,1049.31,0,Mexican,Breakfast,Bangalore,21,18-25,Casual,Corporate,4,1049.31
ORD100352,841.63,0,Italian,Dinner,Hyderabad,45,18-25,Fast-Food,Corporate,2,841.63
ORD100353,321.08,60,Indian,Lunch,Bangalore,62,50+,Premium,Individual,1,381.08
ORD100354,224.1,30,Continental,Dinner,Bangalore,45,50+,Premium,Individual,2,254.1
ORD100355,824.54,30,Indian,Dinner,Bangalore,62,36-50,Fast-Food,Corporate,1,854.54
ORD100356,177.84,20,Fast Food,Dinner,Chennai,28,26-35,Premium,Individual,4,197.84
ORD100357,765.06,30,Indian,Lunch,Bangalore,41,50+,Fast-Food,Corporate,2,795.06
ORD100358,1137.24,0,Chinese,Dinner,Delhi,45,18-25,Casual,Corporate,2,1137.24
ORD100359,754.25,20,Fast Food,Dinner,Hyderabad,43,36-50,Premium,Corporate,2,774.25
ORD100360,557.58,30,Italian,Breakfast,Delhi,42,50+,Premium,Individual,2,587.58
ORD100361,825.45,30,Chinese,Evening Snack,Chennai,27,18-25,Premium,Corporate,4,855.45
ORD100362,631.17,20,Mexican,Evening Snack,Hyderabad,37,18-25,Fast-Food,Individual,3,651.17
ORD100363,722.9,30,Mexican,Lunch,Hyderabad,58,26-35,Premium,Corporate,1,752.9
ORD100364,1138.54,30,Indian,Dinner,Chennai,27,36-50,Casual,Corporate,4,1168.54
ORD100365,555.41,30,Fast Food,Dinner,Bangalore,34,36-50,Premium,Individual,3,585.41
ORD100366,1159.25,0,Chinese,Lunch,Delhi,24,26-35,Casual,Corporate,4,1159.25
ORD100367,1100.62,45,Chinese,Lunch,Bangalore,28,26-35,Premium,Corporate,4,1145.62
ORD100368,355.58,20,Continental,Evening Snack,Chennai,18,36-50,Premium,Individual,5,375.58
ORD100369,222.83,20,Continental,Evening Snack,Delhi,53,36-50,Casual,Individual,1,242.83
ORD100370,255.82,20,Indian,Evening Snack,Delhi,22,50+,Premium,Individual,4,275.82
ORD100371,169.13,45,Fast Food,Breakfast,Chennai,41,50+,Casual,Individual,2,214.13
ORD100372,249.17,60,Fast Food,Evening Snack,Delhi,40,26-35,Casual,Individual,3,309.17
ORD100373,867.16,20,Mexican,Evening Snack,Chennai,19,50+,Casual,Corporate,5,887.16
ORD100374,224.75,30,Continental,Dinner,Chennai,62,18-25,Premium,Individual,1,254.75
ORD100375,484.92,0,Chinese,Evening Snack,Mumbai,26,50+,Premium,Individual,4,484.92
ORD100376,1037.12,0,Chinese,Lunch,Bangalore,29,50+,Casual,Corporate,4,1037.12
ORD100377,174.44,45,Indian,Evening Snack,Chennai,56,18-25,Premium,Individual,1,219.44
ORD100378,1005.19,0,Italian,Evening Snack,Bangalore,37,26-35,Fast-Food,Corporate,3,1005.19
ORD100379,445.95,0,Italian,Evening Snack,Hyderabad,35,18-25,Casual,Individual,3,445.95
ORD100380,274.07,30,Mexican,Lunch,Delhi,49,50+,Casual,Individual,2,304.07
ORD100381,881.57,45,Fast Food,Lunch,Hyderabad,58,26-35,Fast-Food,Corporate,1,926.57
ORD100382,810.39,0,Fast Food,Dinner,Bangalore,61,50+,Fast-Food,Corporate,1,810.39
ORD100383,1071.35,0,Indian,Dinner,Hyderabad,45,18-25,Casual,Corporate,2,1071.35
ORD100384,921.82,0,Continental,Evening Snack,Mumbai,30,18-25,Fast-Food,Corporate,4,921.82
ORD100385,993.65,0,Mexican,Evening Snack,Hyderabad,16,50+,Casual,Corporate,5,993.65
ORD100386,446.14,0,Continental,Evening Snack,Bangalore,47,36-50,Premium,Individual,2,446.14
ORD100387,336.31,60,Fast Food,Evening Snack,Delhi,21,36-50,Fast-Food,Individual,4,396.31
ORD100388,938.15,0,Indian,Breakfast,Hyderabad,16,18-25,Casual,Corporate,5,938.15
ORD100389,997.18,30,Mexican,Breakfast,Mumbai,30,18-25,Casual,Corporate,4,1027.1799999999998
ORD100390,1190.03,60,Fast Food,Dinner,Chennai,59,36-50,Casual,Corporate,1,1250.03
ORD100391,583.25,30,Fast Food,Lunch,Bangalore,55,36-50,Fast-Food,Individual,1,613.25
ORD100392,540.62,0,Mexican,Evening Snack,Mumbai,39,50+,Premium,Individual,3,540.62
ORD100393,965.23,30,Continental,Evening Snack,Delhi,55,50+,Premium,Corporate,1,995.23
ORD100394,507.84,60,Italian,Evening Snack,Hyderabad,29,36-50,Fast-Food,Individual,4,567.8399999999999
ORD100395,1127.3,20,Italian,Breakfast,Mumbai,19,50+,Casual,Corporate,5,1147.3
ORD100396,1051.33,20,Continental,Breakfast,Mumbai,23,50+,Casual,Corporate,4,1071.33
ORD100397,600.44,20,Chinese,Lunch,Bangalore,42,26-35,Casual,Individual,2,620.44
ORD100398,938.41,30,Chinese,Evening Snack,Chennai,22,50+,Fast-Food,Corporate,4,968.41
ORD100399,942.27,20,Mexican,Evening Snack,Mumbai,16,18-25,Fast-Food,Corporate,5,962.27
ORD100400,258.28,30,Continental,Dinner,Bangalore,43,50+,Casual,Individual,2,288.28
ORD100401,1097.68,30,Italian,Lunch,Mumbai,63,50+,Casual,Corporate,1,1127.68
ORD100402,680.51,20,Indian,Dinner,Mumbai,46,36-50,Casual,Corporate,2,700.51
ORD100403,1017.78,30,Chinese,Evening Snack,Mumbai,17,18-25,Fast-Food,Corporate,5,1047.78
ORD100404,486.05,0,Indian,Breakfast,Hyderabad,49,50+,Fast-Food,Individual,2,486.05
ORD100405,1090.3,30,Italian,Breakfast,Mumbai,25,50+,Premium,Corporate,4,1120.3
ORD100406,558.66,30,Continental,Lunch,Bangalore,37,26-35,Casual,Individual,3,588.66
ORD100407,161.38,30,Chinese,Lunch,Mumbai,53,50+,Casual,Individual,1,191.38
ORD100408,1100.65,0,Mexican,Dinner,Hyderabad,64,50+,Premium,Corporate,1,1100.65
ORD100409,245.85,30,Indian,Dinner,Delhi,22,26-35,Casual,Individual,4,275.85
ORD100410,485.28,20,Fast Food,Evening Snack,Bangalore,28,36-50,Premium,Individual,4,505.28
ORD100411,1147.57,20,Fast Food,Lunch,Delhi,45,50+,Fast-Food,Corporate,2,1167.57
ORD100412,1148.14,20,Fast Food,Dinner,Bangalore,45,26-35,Premium,Corporate,2,1168.14
ORD100413,752.11,0,Chinese,Evening Snack,Delhi,57,18-25,Premium,Corporate,1,752.11
ORD100414,813.43,20,Italian,Evening Snack,Mumbai,27,36-50,Fast-Food,Corporate,4,833.43
ORD100415,620.87,20,Chinese,Lunch,Bangalore,24,18-25,Casual,Individual,4,640.87
ORD100416,457.87,20,Chinese,Evening Snack,Hyderabad,36,18-25,Premium,Individual,3,477.87
ORD100417,495.1,30,Continental,Dinner,Bangalore,22,26-35,Premium,Individual,4,525.1
ORD100418,856.14,20,Continental,Lunch,Delhi,44,50+,Casual,Corporate,2,876.14
ORD100419,939.99,20,Mexican,Lunch,Delhi,16,26-35,Premium,Corporate,5,959.99
ORD100420,981.16,20,Continental,Lunch,Delhi,60,26-35,Fast-Food,Corporate,1,1001.16
ORD100421,979.1,30,Fast Food,Lunch,Mumbai,40,26-35,Premium,Corporate,3,1009.1
ORD100422,245.77,30,Italian,Lunch,Hyderabad,31,26-35,Casual,Individual,3,275.77
ORD100423,669.14,45,Mexican,Lunch,Bangalore,53,36-50,Casual,Individual,1,714.14
ORD100424,210.44,30,Indian,Dinner,Bangalore,59,50+,Premium,Individual,1,240.44
ORD100425,727.01,0,Mexican,Breakfast,Delhi,43,18-25,Casual,Corporate,2,727.01
ORD100426,613.61,30,Continental,Dinner,Delhi,45,18-25,Casual,Individual,2,643.61
ORD100427,1082.09,20,Mexican,Dinner,Delhi,50,50+,Premium,Corporate,2,1102.09
ORD100428,518.46,20,Mexican,Dinner,Mumbai,54,18-25,Premium,Individual,1,538.46
ORD100429,272.92,60,Chinese,Evening Snack,Hyderabad,38,50+,Casual,Individual,3,332.92
ORD100430,300.14,20,Fast Food,Lunch,Mumbai,24,18-25,Premium,Individual,4,320.14
ORD100431,949.59,30,Chinese,Dinner,Chennai,21,26-35,Fast-Food,Corporate,4,979.59
ORD100432,799.13,60,Chinese,Breakfast,Bangalore,54,18-25,Premium,Corporate,1,859.13
ORD100433,256.18,0,Mexican,Evening Snack,Chennai,18,50+,Casual,Individual,5,256.18
ORD100434,238.31,0,Continental,Dinner,Bangalore,46,50+,Fast-Food,Individual,2,238.31
ORD100435,886.02,20,Italian,Evening Snack,Chennai,54,50+,Casual,Corporate,1,906.02
ORD100436,226.4,0,Italian,Lunch,Hyderabad,56,50+,Casual,Individual,1,226.4
ORD100437,1012.95,0,Indian,Lunch,Delhi,18,50+,Fast-Food,Corporate,5,1012.95
ORD100438,891.55,60,Italian,Dinner,Hyderabad,41,36-50,Premium,Corporate,2,951.55
ORD100439,235.42,60,Continental,Breakfast,Bangalore,31,36-50,Casual,Individual,3,295.42
ORD100440,239.08,30,Italian,Evening Snack,Delhi,60,18-25,Premium,Individual,1,269.08000000000004
ORD100441,1185.97,30,Mexican,Lunch,Mumbai,57,50+,Premium,Corporate,1,1215.97
ORD100442,542.98,0,Mexican,Lunch,Chennai,45,18-25,Fast-Food,Individual,2,542.98
ORD100443,539.17,30,Chinese,Lunch,Chennai,59,50+,Casual,Individual,1,569.17
ORD100444,1003.44,0,Indian,Dinner,Bangalore,63,50+,Fast-Food,Corporate,1,1003.44
ORD100445,1144.61,20,Italian,Dinner,Hyderabad,51,36-50,Fast-Food,Corporate,1,1164.61
ORD100446,1185.3,20,Mexican,Dinner,Hyderabad,25,36-50,Casual,Corporate,4,1205.3
ORD100447,941.05,30,Fast Food,Lunch,Chennai,30,26-35,Casual,Corporate,4,971.05
ORD100448,545.07,0,Italian,Breakfast,Bangalore,38,36-50,Fast-Food,Individual,3,545.07
ORD100449,237.68,0,Chinese,Dinner,Delhi,55,26-35,Fast-Food,Individual,1,237.68
ORD100450,966.0,30,Indian,Dinner,Chennai,48,26-35,Fast-Food,Corporate,2,996.0
ORD100451,736.32,30,Chinese,Lunch,Mumbai,22,26-35,Casual,Corporate,4,766.32
ORD100452,595.43,20,Italian,Breakfast,Mumbai,50,26-35,Casual,Individual,2,615.43
ORD100453,1101.67,0,Fast Food,Lunch,Mumbai,20,26-35,Fast-Food,Corporate,4,1101.67
ORD100454,266.76,45,Italian,Breakfast,Delhi,38,18-25,Casual,Individual,3,311.76
ORD100455,667.26,0,Chinese,Dinner,Bangalore,37,36-50,Casual,Individual,3,667.26
ORD100456,161.92,30,Fast Food,Dinner,Mumbai,58,26-35,Casual,Individual,1,191.92
ORD100457,642.09,0,Continental,Dinner,Bangalore,40,50+,Premium,Individual,3,642.09
ORD100458,209.12,30,Chinese,Lunch,Bangalore,30,36-50,Premium,Individual,4,239.12
ORD100459,274.76,30,Mexican,Lunch,Hyderabad,34,36-50,Fast-Food,Individual,3,304.76
ORD100460,273.4,45,Continental,Lunch,Bangalore,62,26-35,Premium,Individual,1,318.4
ORD100461,831.67,20,Continental,Lunch,Bangalore,47,18-25,Fast-Food,Corporate,2,851.67
ORD100462,933.35,0,Italian,Breakfast,Chennai,63,26-35,Fast-Food,Corporate,1,933.35
ORD100463,762.54,45,Fast Food,Lunch,Bangalore,36,18-25,Casual,Corporate,3,807.54
ORD100464,1160.28,20,Chinese,Lunch,Hyderabad,30,50+,Fast-Food,Corporate,4,1180.28
ORD100465,543.61,45,Chinese,Lunch,Mumbai,25,36-50,Fast-Food,Individual,4,588.61
ORD100466,450.0,30,Mexican,Dinner,Delhi,15,50+,Fast-Food,Individual,5,480.0
ORD100467,1062.03,20,Italian,Dinner,Chennai,37,18-25,Fast-Food,Corporate,3,1082.03
ORD100468,384.78,60,Mexican,Dinner,Delhi,31,18-25,Casual,Individual,3,444.78
ORD100469,1161.38,20,Continental,Lunch,Hyderabad,48,50+,Casual,Corporate,2,1181.38
ORD100470,162.76,30,Fast Food,Lunch,Hyderabad,61,18-25,Fast-Food,Individual,1,192.76
ORD100471,1168.37,30,Italian,Dinner,Chennai,61,50+,Premium,Corporate,1,1198.37
ORD100472,195.32,30,Italian,Dinner,Delhi,27,36-50,Premium,Individual,4,225.32
ORD100473,1085.7,30,Italian,Evening Snack,Mumbai,22,50+,Fast-Food,Corporate,4,1115.7
ORD100474,704.09,30,Chinese,Evening Snack,Mumbai,54,36-50,Casual,Corporate,1,734.09
ORD100475,1192.61,30,Italian,Lunch,Bangalore,63,50+,Fast-Food,Corporate,1,1222.61
ORD100476,227.49,20,Mexican,Evening Snack,Bangalore,38,18-25,Fast-Food,Individual,3,247.49
ORD100477,731.55,30,Mexican,Lunch,Hyderabad,33,50+,Casual,Corporate,3,761.55
ORD100478,1167.77,0,Mexican,Evening Snack,Mumbai,53,18-25,Premium,Corporate,1,1167.77
ORD100479,699.25,0,Continental,Evening Snack,Hyderabad,40,50+,Fast-Food,Corporate,3,699.25
ORD100480,810.87,0,Continental,Breakfast,Mumbai,36,50+,Casual,Corporate,3,810.87
ORD100481,880.54,20,Continental,Lunch,Chennai,46,26-35,Casual,Corporate,2,900.54
ORD100482,627.27,45,Fast Food,Lunch,Hyderabad,53,18-25,Fast-Food,Individual,1,672.27
ORD100483,808.94,30,Chinese,Dinner,Hyderabad,48,26-35,Casual,Corporate,2,838.94
ORD100484,763.53,60,Fast Food,Evening Snack,Hyderabad,53,18-25,Fast-Food,Corporate,1,823.53
ORD100485,1096.22,0,Italian,Lunch,Hyderabad,16,26-35,Premium,Corporate,5,1096.22
ORD100486,197.72,30,Chinese,Dinner,Hyderabad,37,36-50,Fast-Food,Individual,3,227.72
ORD100487,445.01,20,Continental,Lunch,Bangalore,38,50+,Premium,Individual,3,465.01
ORD100488,1147.93,0,Chinese,Lunch,Delhi,40,18-25,Casual,Corporate,3,1147.93
ORD100489,1084.78,45,Fast Food,Lunch,Bangalore,26,18-25,Fast-Food,Corporate,4,1129.78
ORD100490,628.44,0,Italian,Evening Snack,Delhi,17,50+,Casual,Individual,5,628.44
ORD100491,801.14,20,Mexican,Evening Snack,Delhi,48,18-25,Fast-Food,Corporate,2,821.14
ORD100492,441.25,20,Mexican,Evening Snack,Chennai,46,18-25,Casual,Individual,2,461.25
ORD100493,347.53,30,Continental,Dinner,Chennai,59,26-35,Premium,Individual,1,377.53
ORD100494,636.88,30,Chinese,Lunch,Bangalore,30,18-25,Fast-Food,Individual,4,666.88
ORD100495,521.02,20,Mexican,Lunch,Delhi,17,36-50,Casual,Individual,5,541.02
ORD100496,762.84,0,Chinese,Evening Snack,Mumbai,24,36-50,Fast-Food,Corporate,4,762.84
ORD100497,231.62,0,Mexican,Evening Snack,Delhi,19,50+,Fast-Food,Individual,5,231.62
ORD100498,1173.11,0,Chinese,Lunch,Mumbai,50,18-25,Premium,Corporate,2,1173.11
ORD100499,1185.52,45,Mexican,Lunch,Hyderabad,45,50+,Casual,Corporate,2,1230.52
ORD100500,883.07,60,Chinese,Evening Snack,Mumbai,63,36-50,Fast-Food,Corporate,1,943.07
ORD100501,712.9,60,Indian,Dinner,Chennai,20,18-25,Fast-Food,Corporate,4,772.9
ORD100502,475.0,45,Italian,Lunch,Mumbai,47,18-25,Fast-Food,Individual,2,520.0
ORD100503,1004.48,45,Chinese,Evening Snack,Hyderabad,60,50+,Fast-Food,Corporate,1,1049.48
ORD100504,868.97,45,Fast Food,Dinner,Bangalore,60,36-50,Fast-Food,Corporate,1,913.97
ORD100505,320.75,60,Chinese,Lunch,Chennai,18,18-25,Casual,Individual,5,380.75
ORD100506,1106.47,45,Fast Food,Lunch,Bangalore,45,50+,Fast-Food,Corporate,2,1151.47
ORD100507,1013.66,20,Fast Food,Lunch,Hyderabad,24,36-50,Fast-Food,Corporate,4,1033.66
ORD100508,1147.29,20,Continental,Breakfast,Bangalore,44,50+,Fast-Food,Corporate,2,1167.29
ORD100509,912.01,30,Chinese,Dinner,Hyderabad,33,26-35,Casual,Corporate,3,942.01
ORD100510,794.09,30,Chinese,Lunch,Delhi,31,18-25,Fast-Food,Corporate,3,824.09
ORD100511,589.16,30,Continental,Evening Snack,Delhi,16,26-35,Fast-Food,Individual,5,619.16
ORD100512,1129.36,30,Indian,Evening Snack,Hyderabad,33,36-50,Premium,Corporate,3,1159.36
ORD100513,1059.37,30,Chinese,Dinner,Delhi,61,26-35,Premium,Corporate,1,1089.37
ORD100514,197.48,0,Continental,Breakfast,Hyderabad,59,26-35,Fast-Food,Individual,1,197.48
ORD100515,177.69,20,Italian,Lunch,Bangalore,38,36-50,Fast-Food,Individual,3,197.69
ORD100516,545.29,45,Mexican,Lunch,Delhi,43,50+,Premium,Individual,2,590.29
ORD100517,1001.08,30,Italian,Lunch,Hyderabad,43,26-35,Casual,Corporate,2,1031.08
ORD100518,1186.64,20,Indian,Lunch,Hyderabad,64,50+,Casual,Corporate,1,1206.64
ORD100519,307.94,45,Italian,Lunch,Mumbai,61,26-35,Premium,Individual,1,352.94
ORD100520,773.84,20,Mexican,Lunch,Chennai,62,50+,Fast-Food,Corporate,1,793.84
ORD100521,549.94,20,Indian,Dinner,Hyderabad,43,36-50,Premium,Individual,2,569.94
ORD100522,1168.41,20,Italian,Lunch,Mumbai,37,26-35,Casual,Corporate,3,1188.41
ORD100523,1034.22,45,Italian,Breakfast,Delhi,45,36-50,Premium,Corporate,2,1079.22
ORD100524,1030.25,30,Chinese,Lunch,Chennai,18,26-35,Casual,Corporate,5,1060.25
ORD100525,642.13,20,Indian,Dinner,Chennai,19,36-50,Fast-Food,Individual,5,662.13
ORD100526,585.56,60,Italian,Lunch,Mumbai,60,36-50,Fast-Food,Individual,1,645.56
ORD100527,437.08,60,Fast Food,Lunch,Mumbai,17,26-35,Fast-Food,Individual,5,497.08
ORD100528,209.19,30,Mexican,Dinner,Bangalore,26,26-35,Casual,Individual,4,239.19
ORD100529,1057.96,45,Fast Food,Breakfast,Chennai,26,26-35,Premium,Corporate,4,1102.96
ORD100530,1003.55,30,Italian,Evening Snack,Mumbai,57,18-25,Fast-Food,Corporate,1,1033.55
ORD100531,1199.7,30,Chinese,Dinner,Chennai,41,50+,Casual,Corporate,2,1229.7
ORD100532,1196.47,20,Mexican,Lunch,Delhi,24,18-25,Fast-Food,Corporate,4,1216.47
ORD100533,733.2,20,Continental,Breakfast,Hyderabad,20,18-25,Premium,Corporate,4,753.2
ORD100534,957.44,0,Chinese,Dinner,Chennai,60,36-50,Fast-Food,Corporate,1,957.44
ORD100535,1142.0,45,Italian,Dinner,Chennai,27,26-35,Casual,Corporate,4,1187.0
ORD100536,1042.13,0,Fast Food,Breakfast,Bangalore,18,50+,Casual,Corporate,5,1042.13
ORD100537,409.72,20,Chinese,Lunch,Hyderabad,28,36-50,Fast-Food,Individual,4,429.72
ORD100538,623.07,20,Chinese,Lunch,Chennai,55,18-25,Fast-Food,Individual,1,643.07
ORD100539,285.62,20,Fast Food,Dinner,Hyderabad,24,26-35,Casual,Individual,4,305.62
ORD100540,1151.75,20,Mexican,Lunch,Mumbai,52,36-50,Fast-Food,Corporate,1,1171.75
ORD100541,786.48,45,Indian,Breakfast,Delhi,62,26-35,Fast-Food,Corporate,1,831.48
ORD100542,390.07,60,Continental,Breakfast,Bangalore,64,36-50,Fast-Food,Individual,1,450.07
ORD100543,855.29,60,Continental,Evening Snack,Hyderabad,27,26-35,Premium,Corporate,4,915.29
ORD100544,799.03,30,Indian,Lunch,Bangalore,64,18-25,Premium,Corporate,1,829.03
ORD100545,526.07,60,Chinese,Lunch,Delhi,26,50+,Premium,Individual,4,586.07
ORD100546,269.24,20,Continental,Dinner,Mumbai,24,18-25,Fast-Food,Individual,4,289.24
ORD100547,855.15,30,Mexican,Lunch,Delhi,39,50+,Casual,Corporate,3,885.15
ORD100548,696.32,20,Italian,Evening Snack,Chennai,41,26-35,Fast-Food,Corporate,2,716.32
ORD100549,960.93,45,Mexican,Lunch,Hyderabad,25,36-50,Fast-Food,Corporate,4,1005.93
ORD100550,696.17,0,Mexican,Lunch,Chennai,42,18-25,Premium,Corporate,2,696.17
ORD100551,1044.79,30,Italian,Evening Snack,Chennai,36,50+,Casual,Corporate,3,1074.79
ORD100552,729.5,30,Italian,Evening Snack,Hyderabad,49,18-25,Premium,Corporate,2,759.5
ORD100553,738.98,30,Mexican,Lunch,Chennai,58,50+,Casual,Corporate,1,768.98
ORD100554,1070.49,0,Continental,Lunch,Bangalore,29,18-25,Fast-Food,Corporate,4,1070.49
ORD100555,573.66,30,Continental,Lunch,Chennai,25,50+,Fast-Food,Individual,4,603.66
ORD100556,290.72,30,Mexican,Lunch,Chennai,41,50+,Fast-Food,Individual,2,320.72
